module	dlib	verdict	sections	diff_bytes	length_differs	diff_in_holes	diff_in_text
IGG0192S	AOSD8	differs	1	0	Y	0	0
IGG0192T	AOSD8	differs	1	0	Y	0	0
IGG0192U	AOSD8	differs	1	0	Y	0	0
IGG0192V	AOSD8	differs	1	84	N	0	84
IGG0192W	AOSD8	differs	1	0	Y	0	0
IGG0192X	AOSD8	differs	1	0	Y	0	0
IGG0192Z	AOSD8	differs	1	25	N	2	23
IGG01930	AOS21	differs	1	0	Y	0	0
IGG01933	AOS21	differs	1	0	Y	0	0
IGG01934	AOS21	differs	1	0	Y	0	0
IGG01935	AOS21	differs	1	0	Y	0	0
IGG01936	AOS21	differs	1	0	Y	0	0
IGG01937	AOS21	differs	1	956	N	230	726
IGG01938	AOS21	differs	1	0	Y	0	0
IGG01939	AOS21	differs	1	0	Y	0	0
IGG0193M	AOS20	differs	1	0	Y	0	0
IGG01940	AOS21	differs	1	589	N	0	589
IGG01941	AOS21	differs	1	0	Y	0	0
IGG01942	AOS21	differs	1	0	Y	0	0
IGG01943	AOS21	differs	1	0	Y	0	0
IGG01944	AOS21	differs	1	0	Y	0	0
IGG01945	AOS21	differs	1	0	Y	0	0
IGG01946	AOS21	differs	1	0	Y	0	0
IGG01948	AOS21	differs	1	667	N	0	667
IGG01949	AOS21	differs	1	0	Y	0	0
IGG0194B	AOS21	differs	1	370	N	0	370
IGG0194N	AOS20	differs	1	0	Y	0	0
IGG01950	AOSD8	differs	1	0	Y	0	0
IGG0195D	AOSD8	differs	1	19	N	0	19
IGG0195G	AOSD8	differs	1	0	Y	0	0
IGG0195T	AOSD8	differs	1	36	N	1	35
IGG0195U	AOSD8	differs	1	0	Y	0	0
IGG0196C	AOSD8	differs	1	0	Y	0	0
IGG0196D	AOSD8	differs	1	39	N	2	37
IGG0196G	AOSD8	differs	1	0	Y	0	0
IGG0196Q	AOSD0	differs	1	116	N	0	116
IGG0197C	AOSD0	differs	1	93	N	0	93
IGG0197J	AOSD0	identical	1	0	N	0	0
IGG0197K	AOSD0	identical	1	0	N	0	0
IGG0198B	AOS21	differs	1	0	Y	0	0
IGG0198D	AOS21	differs	1	849	N	213	636
IGG0198E	AOS21	differs	1	775	N	113	662
IGG0198L	AOSD0	differs	1	17	N	0	17
IGG0199F	AOSD0	differs	1	0	Y	0	0
IGG0199G	AOSD0	differs	1	583	N	2	581
IGG0199W	AOSD0	differs	1	0	Y	0	0
IGG019A4	AOSU0	identical	1	0	N	0	0
IGG019AA	AOSD0	differs	1	0	Y	0	0
IGG019AB	AOSD0	differs	1	0	Y	0	0
IGG019AC	AOSD0	differs	1	1	N	0	1
IGG019AD	AOSD0	differs	1	0	Y	0	0
IGG019AE	AOSD0	differs	1	0	Y	0	0
IGG019AF	AOSD0	differs	2	0	Y	0	0
IGG019AG	AOSD0	identical	1	0	N	0	0
IGG019AH	AOSD0	differs	1	0	Y	0	0
IGG019AI	AOSD0	differs	2	0	N	0	0
IGG019AJ	AOSD0	differs	2	0	Y	0	0
IGG019AK	AOSD0	differs	1	0	Y	0	0
IGG019AL	AOSD0	differs	1	0	Y	0	0
IGG019AM	AOSD0	differs	1	3	N	0	3
IGG019AN	AOSD0	identical	1	0	N	0	0
IGG019AQ	AOSD0	differs	1	0	Y	0	0
IGG019AR	AOSD0	differs	1	0	Y	0	0
IGG019AT	AOSD0	holes	1	2	N	2	0
IGG019AV	AOSD0	differs	1	0	Y	0	0
IGG019AW	AOSD0	differs	1	0	Y	0	0
IGG019AX	AOSD0	identical	1	0	N	0	0
IGG019B0	AOSD0	identical	1	0	N	0	0
IGG019BA	AOSD0	differs	1	0	Y	0	0
IGG019BB	AOSD0	differs	1	0	Y	0	0
IGG019BC	AOSD0	differs	2	0	Y	0	0
IGG019BD	AOSD0	differs	1	4	N	0	4
IGG019BE	AOSD0	differs	1	0	Y	0	0
IGG019BF	AOSD0	differs	1	0	Y	0	0
IGG019BG	AOSD0	differs	2	0	N	0	0
IGG019BH	AOSD0	differs	2	0	Y	0	0
IGG019BI	AOSD0	differs	1	0	Y	0	0
IGG019BK	AOSD0	differs	2	0	Y	0	0
IGG019BL	AOSD0	differs	2	0	Y	0	0
IGG019BM	AOSD0	differs	1	0	Y	0	0
IGG019BN	AOSD0	differs	1	0	Y	0	0
IGG019BO	AOSD0	differs	1	0	Y	0	0
IGG019BP	AOSD0	differs	1	0	Y	0	0
IGG019BQ	AOSD0	differs	1	0	Y	0	0
IGG019BS	AOSD7	identical	1	0	N	0	0
IGG019BU	AOSD7	identical	1	0	N	0	0
IGG019BV	AOSD7	differs	1	0	Y	0	0
IGG019C0	AOSD0	differs	1	0	Y	0	0
IGG019C1	AOSD0	differs	1	0	Y	0	0
IGG019C2	AOSD0	differs	1	0	Y	0	0
IGG019C3	AOSD0	differs	1	0	Y	0	0
IGG019C4	AOSD0	differs	1	0	Y	0	0
IGG019C8	AOSU0	differs	1	0	Y	0	0
IGG019CA	AOSD0	identical	1	0	N	0	0
IGG019CB	AOSD0	differs	1	0	Y	0	0
IGG019CC	AOSD0	differs	1	0	Y	0	0
IGG019CD	AOSD0	differs	1	0	Y	0	0
IGG019CE	AOSD0	differs	2	0	Y	0	0
IGG019CF	AOSD0	differs	2	0	Y	0	0
IGG019CG	AOSD0	differs	1	0	Y	0	0
IGG019CH	AOSD0	differs	1	0	Y	0	0
IGG019CI	AOSD0	differs	1	0	Y	0	0
IGG019CJ	AOSD0	differs	1	0	Y	0	0
IGG019CL	AOSD0	differs	1	0	Y	0	0
IGG019CM	AOSD0	identical	1	0	N	0	0
IGG019CN	AOSD0	identical	1	0	N	0	0
IGG019CO	AOSD0	identical	1	0	N	0	0
IGG019CP	AOSD0	identical	1	0	N	0	0
IGG019CQ	AOSD0	identical	1	0	N	0	0
IGG019CR	AOSD0	identical	1	0	N	0	0
IGG019CS	AOSD0	differs	2	0	Y	0	0
IGG019CT	AOSD0	differs	1	0	Y	0	0
IGG019CU	AOSD0	differs	1	0	Y	0	0
IGG019CV	AOSD0	differs	2	0	Y	0	0
IGG019CW	AOSD0	differs	1	0	Y	0	0
IGG019CX	AOSD0	differs	2	0	Y	0	0
IGG019CY	AOSD0	differs	1	0	Y	0	0
IGG019CZ	AOSD0	differs	1	0	Y	0	0
IGG019DA	AOSD7	differs	1	0	Y	0	0
IGG019DB	AOSD7	differs	1	0	Y	0	0
IGG019DC	AOSD7	identical	1	0	N	0	0
IGG019DD	AOSD7	differs	1	0	Y	0	0
IGG019DJ	AOSD0	differs	1	0	Y	0	0
IGG019DK	AOSD0	differs	1	0	Y	0	0
IGG019EI	AOSD0	differs	1	0	Y	0	0
IGG019EJ	AOSD0	differs	1	0	Y	0	0
IGG019EK	AOSD0	differs	1	6	N	2	4
IGG019EM	AOS21	identical	1	0	N	0	0
IGG019FB	AOSD0	differs	1	0	Y	0	0
IGG019FD	AOSD0	differs	1	0	Y	0	0
IGG019FF	AOSD0	differs	1	0	Y	0	0
IGG019FG	AOSD0	differs	1	0	Y	0	0
IGG019FJ	AOSD0	differs	1	0	Y	0	0
IGG019FL	AOSD0	differs	1	0	Y	0	0
IGG019FP	AOSD0	differs	1	0	Y	0	0
IGG019FR	AOSD0	differs	1	0	Y	0	0
IGG019FS	AOSD0	differs	1	0	Y	0	0
IGG019FT	AOSU0	differs	1	19	N	0	19
IGG019G0	AOSD8	differs	1	0	Y	0	0
IGG019G1	AOSD8	differs	1	0	Y	0	0
IGG019G2	AOSD8	differs	1	0	Y	0	0
IGG019G3	AOSD8	differs	1	0	Y	0	0
IGG019G4	AOSD8	differs	1	0	Y	0	0
IGG019G5	AOSD8	differs	1	0	Y	0	0
IGG019G6	AOSD8	differs	1	0	Y	0	0
IGG019G7	AOSD8	differs	1	0	Y	0	0
IGG019G8	AOSD8	differs	1	0	Y	0	0
IGG019G9	AOSD8	differs	1	0	Y	0	0
IGG019GA	AOSD8	identical	1	0	N	0	0
IGG019GB	AOSD8	identical	1	0	N	0	0
IGG019GC	AOSD8	identical	1	0	N	0	0
IGG019GD	AOSD8	identical	1	0	N	0	0
IGG019GE	AOSD8	identical	1	0	N	0	0
IGG019GF	AOSD8	identical	1	0	N	0	0
IGG019GG	AOSD8	differs	1	0	Y	0	0
IGG019GN	AOSD8	identical	1	0	N	0	0
IGG019GO	AOSD8	identical	1	0	N	0	0
IGG019GW	AOSD8	differs	1	0	Y	0	0
IGG019GZ	AOSD8	differs	1	0	Y	0	0
IGG019H3	AOSD8	differs	1	0	Y	0	0
IGG019HA	AOSD8	differs	1	0	Y	0	0
IGG019HD	AOSD8	holes	1	1	N	1	0
IGG019HF	AOSD8	identical	1	0	N	0	0
IGG019HJ	AOSD8	identical	1	0	N	0	0
IGG019HK	AOSD8	differs	1	0	Y	0	0
IGG019HL	AOSD8	identical	1	0	N	0	0
IGG019HP	AOSD8	differs	1	1	N	0	1
IGG019HT	AOSD0	identical	1	0	N	0	0
IGG019I1	AOSD8	identical	1	0	N	0	0
IGG019I2	AOSD8	identical	1	0	N	0	0
IGG019I9	AOSD8	differs	1	0	Y	0	0
IGG019IA	AOSD8	differs	1	0	Y	0	0
IGG019IB	AOSD8	differs	1	0	Y	0	0
IGG019IE	AOSD8	identical	1	0	N	0	0
IGG019IF	AOSD8	identical	1	0	N	0	0
IGG019IN	AOSD8	identical	1	0	N	0	0
IGG019IO	AOSD8	differs	1	0	Y	0	0
IGG019IZ	AOSD8	differs	1	0	Y	0	0
IGG019J0	AOSD8	holes	1	4	N	4	0
IGG019J3	AOSD8	differs	1	0	Y	0	0
IGG019JC	AOSD8	holes	1	1	N	1	0
IGG019JD	AOSD0	identical	1	0	N	0	0
IGG019JG	AOSD8	identical	1	0	N	0	0
IGG019JI	AOSD8	differs	1	14	N	2	12
IGG019JJ	AOSD8	identical	1	0	N	0	0
IGG019JK	AOSD8	identical	1	0	N	0	0
IGG019JL	AOSD8	identical	1	0	N	0	0
IGG019JM	AOSD8	identical	1	0	N	0	0
IGG019JN	AOSD8	differs	1	1	N	0	1
IGG019JO	AOSD8	differs	1	1	N	0	1
IGG019JP	AOSD8	differs	1	1	N	0	1
IGG019JQ	AOSD8	differs	1	1	N	0	1
IGG019JR	AOSD8	differs	1	1	N	0	1
IGG019JS	AOSD8	differs	1	1	N	0	1
IGG019JT	AOSD8	differs	1	1	N	0	1
IGG019JU	AOSD8	differs	1	1	N	0	1
IGG019JV	AOSD8	identical	1	0	N	0	0
IGG019JW	AOSD8	differs	1	5	N	0	5
IGG019JX	AOSD8	identical	1	0	N	0	0
IGG019KC	AOSD7	identical	1	0	N	0	0
IGG019KE	AOSD7	differs	1	0	Y	0	0
IGG019KF	AOSD7	differs	1	0	Y	0	0
IGG019KG	AOSD7	identical	1	0	N	0	0
IGG019KH	AOSD7	identical	1	0	N	0	0
IGG019KI	AOSD7	identical	1	0	N	0	0
IGG019KJ	AOSD7	differs	1	0	Y	0	0
IGG019KM	AOSD7	differs	1	0	Y	0	0
IGG019KN	AOSD7	differs	1	0	Y	0	0
IGG019KO	AOSD7	identical	1	0	N	0	0
IGG019KQ	AOSD7	identical	1	0	N	0	0
IGG019KR	AOSD7	identical	1	0	N	0	0
IGG019KW	AOSD7	identical	1	0	N	0	0
IGG019KY	AOSD7	holes	1	1	N	1	0
IGG019LA	AOSD7	identical	1	0	N	0	0
IGG019LC	AOSD7	differs	1	0	Y	0	0
IGG019LS	AOSD0	differs	1	0	Y	0	0
IGG019LT	AOSD0	holes	1	82	N	82	0
IGG019LU	AOSD0	holes	1	61	N	61	0
IGG019M0	AOS20	identical	1	0	N	0	0
IGG019M1	AOS20	differs	1	5	N	0	5
IGG019M2	AOS20	identical	1	0	N	0	0
IGG019M3	AOS20	identical	1	0	N	0	0
IGG019M4	AOS20	identical	1	0	N	0	0
IGG019M5	AOS20	identical	1	0	N	0	0
IGG019M6	AOS20	identical	1	0	N	0	0
IGG019MC	AOS20	differs	1	5	N	0	5
IGG019MD	AOS20	identical	1	0	N	0	0
IGG019ME	AOS20	identical	1	0	N	0	0
IGG019MF	AOS20	identical	1	0	N	0	0
IGG019MI	AOS20	identical	1	0	N	0	0
IGG019MJ	AOS20	identical	1	0	N	0	0
IGG019MK	AOS20	identical	1	0	N	0	0
IGG019ML	AOS20	identical	1	0	N	0	0
IGG019MN	AOS20	identical	1	0	N	0	0
IGG019MP	AOS20	identical	1	0	N	0	0
IGG019MS	AOS20	differs	1	3	N	0	3
IGG019MT	AOS20	identical	1	0	N	0	0
IGG019MU	AOS20	identical	1	0	N	0	0
IGG019MV	AOS20	identical	1	0	N	0	0
IGG019MW	AOS20	identical	1	0	N	0	0
IGG019MX	AOS20	identical	1	0	N	0	0
IGG019MY	AOS20	identical	1	0	N	0	0
IGG019MZ	AOS20	identical	1	0	N	0	0
IGG019OA	AOSG0	differs	2	0	Y	0	0
IGG019OB	AOSG0	differs	2	320	N	0	320
IGG019OC	AOSG0	differs	2	56	N	0	56
IGG019OE	AOSG0	differs	1	0	Y	0	0
IGG019OJ	AOSG0	identical	1	0	N	0	0
IGG019OK	AOSG0	differs	2	0	N	0	0
IGG019P2	AOSU0	identical	2	0	N	0	0
IGG019P8	AOSU0	differs	1	0	Y	0	0
IGG019PB	AOS20	identical	1	0	N	0	0
IGG019PC	AOS20	identical	1	0	N	0	0
IGG019PE	AOS20	identical	1	0	N	0	0
IGG019PF	AOS20	identical	1	0	N	0	0
IGG019PG	AOS20	differs	1	0	Y	0	0
IGG019PH	AOS20	differs	1	0	Y	0	0
IGG019PI	AOS20	differs	1	0	Y	0	0
IGG019PK	AOS20	differs	1	0	Y	0	0
IGG019PL	AOS20	identical	1	0	N	0	0
IGG019PM	AOS20	identical	1	0	N	0	0
IGG019PN	AOS20	identical	1	0	N	0	0
IGG019PO	AOS20	identical	1	0	N	0	0
IGG019PP	AOS20	identical	1	0	N	0	0
IGG019PQ	AOS20	identical	1	0	N	0	0
IGG019Q1	AOS21	differs	1	0	Y	0	0
IGG019Q6	AOS21	differs	1	0	Y	0	0
IGG019Q7	AOS21	differs	1	0	Y	0	0
IGG019Q9	AOS21	differs	1	0	Y	0	0
IGG019QE	AOS21	differs	1	907	N	0	907
IGG019R1	AOS21	differs	1	1137	N	0	1137
IGG019R2	AOS21	differs	1	832	N	2	830
IGG019R3	AOS21	differs	1	0	Y	0	0
IGG019R4	AOS21	differs	1	0	Y	0	0
IGG019R6	AOS21	differs	1	0	Y	0	0
IGG019R7	AOS21	identical	1	0	N	0	0
IGG019R8	AOS21	identical	1	0	N	0	0
IGG019R9	AOS21	identical	1	0	N	0	0
IGG019RA	AOS21	identical	1	0	N	0	0
IGG019RC	AOS21	differs	1	1142	N	2	1140
IGG019RD	AOS21	differs	1	0	Y	0	0
IGG019RE	AOS21	identical	1	0	N	0	0
IGG019RF	AOS21	differs	1	344	N	2	342
IGG019RG	AOS21	differs	1	0	Y	0	0
IGG019RI	AOS21	differs	1	630	N	1	629
IGG019RK	AOS21	differs	1	495	N	0	495
IGG019RM	AOS21	differs	1	0	Y	0	0
IGG019RN	AOS21	differs	1	0	Y	0	0
IGG019RR	AOS21	identical	1	0	N	0	0
IGG019RS	AOS21	identical	1	0	N	0	0
IGG019RT	AOS21	identical	1	0	N	0	0
IGG019RU	AOS21	identical	1	0	N	0	0
IGG019RV	AOS21	identical	1	0	N	0	0
IGG019RW	AOS21	identical	1	0	N	0	0
IGG019RX	AOS21	identical	1	0	N	0	0
IGG019RY	AOS21	identical	1	0	N	0	0
IGG019RZ	AOS21	identical	1	0	N	0	0
IGG019SI	AOSC6	holes	1	2	N	2	0
IGG019T2	AOSD0	differs	1	0	Y	0	0
IGG019T3	AOST3	differs	1	0	Y	0	0
IGG019T4	AOST3	differs	1	0	Y	0	0
IGG019T5	AOST3	differs	1	0	Y	0	0
IGG019T6	AOST3	differs	1	0	Y	0	0
IGG019T7	AOST3	differs	1	0	Y	0	0
IGG019T8	AOST3	differs	1	0	Y	0	0
IGG019TC	AOSD0	differs	1	0	Y	0	0
IGG019TD	AOSD0	differs	1	0	Y	0	0
IGG019TM	AOS21	identical	1	0	N	0	0
IGG019TV	AOSD0	differs	1	0	Y	0	0
IGG019TW	AOSD0	differs	1	0	Y	0	0
IGG019TX	AOST3	holes	1	2	N	2	0
IGG019TY	AOST3	identical	1	0	N	0	0
IGG019TZ	AOST3	identical	1	0	N	0	0
IGG019UM	AOSD0	holes	1	56	N	56	0
IGG019UN	AOSD0	holes	1	4	N	4	0
IGG019UO	AOSD0	identical	1	0	N	0	0
IGG019UP	AOS20	differs	1	0	Y	0	0
IGG019V1	AOSD0	differs	1	4	N	0	4
IGG019V2	AOSD0	differs	1	6	N	0	6
IGG019V3	AOSD0	differs	1	4	N	0	4
IGG019V4	AOSD0	differs	1	4	N	0	4
IGG019V5	AOSD0	identical	1	0	N	0	0
IGG019V6	AOSD0	differs	1	6	N	3	3
IGG019VA	AOSD0	identical	1	0	N	0	0
IGG019VB	AOSD0	identical	1	0	N	0	0
IGG019VC	AOSD0	identical	1	0	N	0	0
IGG019VD	AOSD0	identical	1	0	N	0	0
IGG019VE	AOSD0	identical	1	0	N	0	0
IGG019VF	AOSD0	identical	1	0	N	0	0
IGG019VG	AOSD0	identical	1	0	N	0	0
IGG019VH	AOSD0	identical	1	0	N	0	0
IGG019VI	AOSD0	identical	1	0	N	0	0
IGG019VJ	AOSD0	identical	1	0	N	0	0
IGG019VK	AOSD0	identical	1	0	N	0	0
IGG019VV	AOSD0	holes	1	14	N	14	0
IGG019VW	AOSD0	differs	1	0	Y	0	0
IGG0201W	AOSD0	differs	1	767	N	171	596
IGG02028	AOSD8	differs	1	0	Y	0	0
IGG0202A	AOSD8	differs	1	0	Y	0	0
IGG0202B	AOSD8	differs	1	0	Y	0	0
IGG0202D	AOSD8	differs	1	0	Y	0	0
IGG0202I	AOSD8	differs	1	0	Y	0	0
IGG0202J	AOSD8	differs	1	0	Y	0	0
IGG0202K	AOSD8	differs	1	0	Y	0	0
IGG0202L	AOSD8	differs	1	0	Y	0	0
IGG0202M	AOSD8	differs	1	0	Y	0	0
IGG0202N	AOSD8	differs	1	0	Y	0	0
IGG02030	AOS21	differs	1	0	Y	0	0
IGG02035	AOS21	differs	1	453	N	0	453
IGG02036	AOS21	differs	1	1321	N	0	1321
IGG0203B	AOS21	differs	1	0	Y	0	0
IGG02041	AOS21	differs	1	959	N	576	383
IGG02046	AOS21	differs	1	0	Y	0	0
IGG020FC	AOSD0	differs	1	18	N	2	16
IGG020T1	AOSD0	differs	1	0	Y	0	0
IGG026DU	AOSD0	identical	1	0	N	0	0
IGG029DM	AOSD0	identical	1	0	N	0	0
IGG029DU	AOSD0	identical	1	0	N	0	0
IGG030DU	AOSD0	identical	1	0	N	0	0
IGG08108	AOSD0	differs	1	0	Y	0	0
IGG08110	AOSD0	identical	1	0	N	0	0
IGG08111	AOSD0	identical	1	0	N	0	0
IGG08112	AOSD0	identical	1	0	N	0	0
IGG08113	AOSD0	identical	1	0	N	0	0
IGG08114	AOSD0	identical	1	0	N	0	0
IGG08115	AOSD0	identical	1	0	N	0	0
IGG08116	AOSD0	identical	1	0	N	0	0
IGG08117	AOSD0	identical	1	0	N	0	0
IGG0860A	AOSU0	differs	1	860	N	399	461
IGG0860B	AOSU0	differs	1	258	N	76	182
IGG0860D	AOSU0	differs	1	883	N	28	855
IGG09300	AOST3	identical	1	0	N	0	0
IGG09301	AOST3	differs	1	0	Y	0	0
IGG09302	AOST3	differs	1	0	Y	0	0
IGG09303	AOST3	differs	1	1	N	0	1
IGG09400	AOST3	differs	1	0	Y	0	0
IGG09402	AOST3	differs	1	0	Y	0	0
IGG09403	AOST3	differs	1	4	N	2	2
IGG09404	AOST3	differs	1	6	N	0	6
IGG09405	AOST3	holes	1	14	N	14	0
IGG09406	AOST3	holes	1	2	N	2	0
IGG09407	AOST3	identical	1	0	N	0	0
IGG09408	AOST3	differs	1	0	Y	0	0
IGG09409	AOST3	differs	1	0	Y	0	0
IGG0940A	AOST3	differs	1	0	Y	0	0
IGG0940B	AOST3	identical	1	0	N	0	0
IGG0940C	AOST3	identical	1	0	N	0	0
IGG0940D	AOST3	identical	1	0	N	0	0
IGG0940E	AOST3	identical	1	0	N	0	0
IGG0940G	AOST3	differs	1	0	Y	0	0
IGG0940H	AOST3	differs	2	0	Y	0	0
IGG09411	AOST3	differs	1	0	Y	0	0
IGG09414	AOST3	identical	1	0	N	0	0
IGG0CLA0	AOSA0	differs	1	0	Y	0	0
IGG0CLA1	AOSA0	holes	1	2	N	2	0
IGG0CLA2	AOSA0	differs	1	0	Y	0	0
IGG0CLA3	AOSA0	differs	1	0	Y	0	0
IGG0CLA4	AOSA0	differs	1	0	Y	0	0
IGG0CLA5	AOSA0	differs	1	0	Y	0	0
IGG0CLA6	AOSA0	differs	1	0	Y	0	0
IGG0CLA7	AOSA0	differs	1	0	Y	0	0
IGG0CLA8	AOSA0	differs	1	0	Y	0	0
IGG0CLAA	AOSA0	holes	1	11	N	11	0
IGG0CLAB	AOSA0	differs	1	4	N	0	4
IGG0CLAC	AOSA0	differs	1	0	Y	0	0
IGG0CLAD	AOSA0	differs	1	0	Y	0	0
IGG0CLAE	AOSA0	differs	1	0	Y	0	0
IGG0CLAF	AOSA0	differs	1	0	Y	0	0
IGG0CLAG	AOSA0	differs	1	0	Y	0	0
IGG0CLAH	AOSA0	differs	1	0	Y	0	0
IGG0CLAI	AOSA0	differs	1	0	Y	0	0
IGG0CLAJ	AOSA0	differs	1	0	Y	0	0
IGG0CLAK	AOSA0	differs	1	0	Y	0	0
IGG0CLAL	AOSA0	differs	1	0	Y	0	0
IGG0CLAM	AOSA0	differs	1	0	Y	0	0
IGG0CLAN	AOSA0	differs	1	0	Y	0	0
IGG0CLAO	AOSA0	differs	1	1549	N	10	1539
IGG0CLAP	AOSA0	differs	1	0	Y	0	0
IGG0CLAQ	AOSA0	differs	1	0	Y	0	0
IGG0CLAR	AOSA0	differs	1	0	Y	0	0
IGG0CLAS	AOSA0	differs	1	0	Y	0	0
IGG0CLAT	AOSA0	differs	1	0	Y	0	0
IGG0CLAU	AOSA0	holes	1	9	N	9	0
IGG0CLAV	AOSA0	holes	1	12	N	12	0
IGG0CLAW	AOSA0	differs	1	0	Y	0	0
IGG0CLAX	AOSA0	differs	1	0	Y	0	0
IGG0CLAZ	AOSA0	differs	1	0	Y	0	0
IGG0CLB0	AOSA0	differs	1	0	Y	0	0
IGG0CLB1	AOSA0	differs	1	0	Y	0	0
IGG0CLB2	AOSA0	holes	1	9	N	9	0
IGG0CLB3	AOSA0	holes	1	5	N	5	0
IGG0CLB4	AOSA0	differs	1	2338	N	15	2323
IGG0CLB5	AOSA0	differs	1	0	Y	0	0
IGG0CLB6	AOSA0	differs	1	0	Y	0	0
IGG0CLB7	AOSA0	differs	1	0	Y	0	0
IGG0CLB8	AOSA0	differs	1	0	Y	0	0
IGG0CLB9	AOSA0	differs	1	0	Y	0	0
IGG0CLBA	AOSA0	differs	1	0	Y	0	0
IGG0CLBB	AOSA0	differs	1	0	Y	0	0
IGG0CLBC	AOSA0	holes	1	2	N	2	0
IGG0CLBD	AOSA0	differs	1	0	Y	0	0
IGG0CLBE	AOSA0	differs	1	0	Y	0	0
IGG0CLBF	AOSA0	holes	1	6	N	6	0
IGG0CLBG	AOSA0	differs	1	0	Y	0	0
IGG0CLBH	AOSA0	differs	1	0	Y	0	0
IGG0CLBI	AOSA0	differs	1	0	Y	0	0
IGG0CLBJ	AOSA0	differs	1	0	Y	0	0
IGG0CLBK	AOSA0	differs	1	0	Y	0	0
IGG0CLBL	AOSA0	differs	1	0	Y	0	0
IGG0CLBM	AOSA0	differs	1	0	Y	0	0
IGG0CLBN	AOSA0	differs	1	0	Y	0	0
IGG0CLBO	AOSA0	differs	1	0	Y	0	0
IGG0CLBP	AOSA0	differs	1	0	Y	0	0
IGG0CLBQ	AOSA0	holes	1	4	N	4	0
IGG0CLBR	AOSA0	holes	1	2	N	2	0
IGG0CLBS	AOSA0	differs	1	0	Y	0	0
IGG0CLBT	AOSA0	differs	1	0	Y	0	0
IGG0CLBU	AOSA0	differs	1	0	Y	0	0
IGG0CLBV	AOSA0	differs	1	0	Y	0	0
IGG0CLBW	AOSA0	differs	1	0	Y	0	0
IGG0CLBX	AOSA0	differs	1	0	Y	0	0
IGG0CLBY	AOSA0	differs	1	0	Y	0	0
IGG0CLBZ	AOSA0	differs	1	0	Y	0	0
IGG0CLC9	AOSA0	differs	1	0	Y	0	0
IGG0CLCB	AOSD0	differs	1	0	Y	0	0
IGG0CLCE	AOSD0	differs	1	0	Y	0	0
IGG0CLCF	AOSD0	differs	1	0	Y	0	0
IGG0CLDA	AOSA0	differs	1	1642	N	3	1639
IGG0CLDC	AOSA0	differs	1	0	Y	0	0
IGG0CLDD	AOSA0	differs	1	0	Y	0	0
IGG1AN	AOSD0	identical	2	0	N	0	0
IGG1HN	AOSD0	identical	2	0	N	0	0
IGG1PCAN	AOSD0	identical	2	0	N	0	0
IGG1PCHN	AOSD0	identical	2	0	N	0	0
IGG1PN	AOSD0	identical	2	0	N	0	0
IGG1QN	AOSD0	identical	2	0	N	0	0
IGG1QNC	AOSD0	identical	2	0	N	0	0
IGG1RN	AOSD0	identical	2	0	N	0	0
IGG1SN	AOSD0	identical	2	0	N	0	0
IGG1TN	AOSD0	identical	2	0	N	0	0
IGG1XN	AOSD0	identical	2	0	N	0	0
IGG1YN	AOSD0	identical	2	0	N	0	0
IGG2A11	AOSD0	identical	2	0	N	0	0
IGG2G11	AOSD0	identical	2	0	N	0	0
IGG2H11	AOSD0	identical	2	0	N	0	0
IGG2P11	AOSD0	identical	2	0	N	0	0
IGG2T11	AOSD0	identical	2	0	N	0	0
IGG3AN	AOSD0	identical	2	0	N	0	0
IGG3HN	AOSD0	identical	2	0	N	0	0
IGG3PCAN	AOSD0	identical	2	0	N	0	0
IGG3PCHN	AOSD0	identical	2	0	N	0	0
IGG3PN	AOSD0	identical	2	0	N	0	0
IGG3QN	AOSD0	identical	2	0	N	0	0
IGG3QNC	AOSD0	identical	2	0	N	0	0
IGG3RN	AOSD0	identical	2	0	N	0	0
IGG3SN	AOSD0	identical	2	0	N	0	0
IGG3TN	AOSD0	identical	2	0	N	0	0
IGG3XN	AOSD0	identical	2	0	N	0	0
IGG3YN	AOSD0	identical	2	0	N	0	0
IGGMSG01	AOSD0	identical	1	0	N	0	0
IGGMSG02	AOSD0	identical	1	0	N	0	0
IGX00013	AOSC5	differs	1	0	Y	0	0
IGX00014	ALPALIB	holes	1	93	N	93	0
IGX00015	AOSC5	differs	1	0	Y	0	0
IGX00026	AOST4	identical	1	0	N	0	0
IGX00027	AOST4	identical	1	0	N	0	0
IHCGSP04	AOS07	holes	1	62	N	62	0
IHJACP20	AOSC6	identical	1	0	N	0	0
IHJACP25	AOSC6	differs	1	0	Y	0	0
IHJARS01	AOSC6	differs	1	0	Y	0	0
IHJQCP30	AOSC6	holes	1	53	N	53	0
IHJQCP31	AOSC6	identical	1	0	N	0	0
IHJQCP32	AOSC6	differs	1	5	N	0	5
IHJQRS20	AOSC6	differs	1	5	N	0	5
IHJQRS21	AOSC6	differs	1	0	Y	0	0
IHJQRS22	AOSC6	differs	1	5	N	0	5
IHJQRS23	AOSC6	differs	1	5	N	0	5
IHJQRS24	AOSC6	differs	1	120	N	102	18
IKJ5803D	AOST4	differs	1	0	Y	0	0
IKJCB831	AOST4	differs	1	0	Y	0	0
IKJCT432	AOST4	differs	1	0	Y	0	0
IKJCT433	AOST4	differs	1	0	Y	0	0
IKJCT434	AOST4	differs	1	0	Y	0	0
IKJCT435	AOST4	identical	1	0	N	0	0
IKJCT460	AOST4	differs	1	0	Y	0	0
IKJCT462	AOST4	differs	1	0	Y	0	0
