module	as370_rc	as370_flagged	as370_severity	as370_messages	ifox_rc	ifox_flagged	ifox_severity	ifox_messages	tool	first_diff	len_ifox	len_as370	dlib	signal	owner	excluded
AMDPRFRM	0				0000				identical				length		source	
AMDPRFSC	0				0000				identical				holes		source	
AMDPRFUB	0				0000				identical				length		source	
AMDPRFXT	0				0000				identical				holes		source	
AMDPRGCD	0				0000				identical				length		source	
AMDPRGET	0				0000				identical				length		source	
AMDPRLOD	0				0000				identical				length		source	
AMDPRLPA	0				0000				identical				identical|unpaired		source	
AMDPRNUC	0				0000				identical				holes		source	
AMDPROOT	0				0000				identical				holes		source	
AMDPRPCR	0				0000				identical				holes		source	
AMDPRPJB	0				0000				identical				holes		source	
AMDPRPMG	0				0000				identical				holes		source	
AMDPRPMS	0				0000				identical				holes		source	
AMDPRQCB	0				0000				identical				length		source	
AMDPRRDC	0				0000				identical				length		source	
AMDPRREC	0				0000				identical				length		source	
AMDPRSCN	0				0000				identical				length		source	
AMDPRSEG	0				0000				identical				length		source	
AMDPRSMG	0				0000				identical				holes		source	
AMDPRSN2	0				0000				identical				length		source	
AMDPRSUM	0				0000				identical				length		source	
AMDSAAID	0				0000				identical				holes		source	
AMDSAAMR	0				0000				identical				holes		source	
AMDSAARD	0				0000				identical				holes		source	
AMDSAASM	0				0000				identical				holes		source	
AMDSAAUD	0				0000				identical				length		source	
AMDSABUF	0				0000				identical				holes		source	
AMDSACON	0				0000				identical				length		source	
AMDSACSA	0				0000				identical				holes		source	
AMDSADER	0				0000				identical				holes		source	
AMDSAFRM	0				0000				identical				holes		source	
AMDSAGTF	0				0000				identical				holes		source	
AMDSAGTM	0				0000				identical				holes		source	
AMDSAIOI	0				0000				identical				length		source	
AMDSALDR	0				0000				identical				length		source	
AMDSAMDM	0				0000				identical				holes		source	
AMDSAMSG	0				0000				identical				holes		source	
AMDSAPGE	0				0000				identical				holes		source	
AMDSAPGI	0				0000				identical				holes		source	
AMDSAPRO	0				0000				identical				text		source	
AMDSARSM	0				0000				identical				identical		source	
AMDSASIN	0				0000				identical				holes		source	
AMDSASIO	0				0000				identical				length		source	
AMDSASVI	0				0000				identical				holes		source	
AMDSATAP	0				0000				identical				length		source	
AMDSATER	0				0000				identical				length		source	
AMDSATXT	0				0000				identical				holes		source	
AMDSAUCB	0				0000				identical				length		source	
AMDSAUPD	0				0000				identical				holes		source	
AMDSAVCK	0				0000				identical				holes		source	
AMDSAWAT	0				0000				identical				holes		source	
AMDSYS00	0				0000				identical				length		source	
AMDSYS01	0				0000				identical				length		source	
AMDSYS02	0				0000				identical				mixed		source	
AMDSYS03	0				0000				identical				length		source	
AMDSYS04	0				0000				identical				length		source	
AMDSYS05	0				0000				identical				length		source	
AMDSYS06	0				0000				identical				identical		source	
AMDUSRF9	0				0000				identical				no-pair		source	
AMDUSRFD	0				0000				identical				length		source	
AMDUSRFE	0				0000				identical				no-pair		source	
BLSCAAMS	0				0000				identical				identical		source	
BLSCABLD	0				0000				identical				identical		source	
BLSCADST	0				0000				identical				identical		source	
BLSCADYN	0				0000				identical				text		source	
BLSCAINT	0				0000				identical				text		source	
BLSCALOC	0				0000				identical				text		source	
BLSCAMER	0				0000				identical				identical		source	
BLSCAMIN	0				0000				identical				identical		source	
BLSCAMOD	0				0000				identical				length		source	
BLSCAMPR	0				0000				identical				identical		source	
BLSCANAL	0				0000				identical				identical		source	
BLSCANLE	0				0000				identical				text		source	
BLSCANLI	0				0000				identical				identical		source	
BLSCCLSE	0				0000				identical				text		source	
BLSCENDD	0				0000				identical				text		source	
BLSCERSE	0				0000				identical				mixed		source	
BLSCFAMS	0				0000				identical				identical		source	
BLSCFDYN	0				0000				identical				text		source	
BLSCFREE	0				0000				identical				identical		source	
BLSCGETT	0				0000				identical				text		source	
BLSCGMF	0				0000				identical				identical		source	
BLSCHOK	0				0000				identical				identical		source	
BLSCOPEN	0				0000				identical				mixed		source	
BLSCPOIN	0				0000				identical				text		source	
BLSCPUTT	0				0000				identical				length		source	
BLSCRECV	0				0000				identical				identical		source	
BLSCRFM	0				0000				identical				identical		source	
BLSCRQST	0				0000				identical				identical		source	
BLSCRTCB	0				0000				identical				identical		source	
BLSCSETT	0				0000				identical				identical		source	
BLSCVALT	0				0000				identical				identical		source	
BLSDADSD	0				0000				identical				holes		source	
BLSDAPDR	0				0000				identical				holes		source	
BLSDC070	0				0000				identical				identical		source	
BLSDC128	0				0000				identical				identical		source	
BLSDC600	0				0000				identical				identical		source	
BLSDDEQP	0				0000				identical				identical		source	
BLSDDT00	0				0000				identical				identical		source	
BLSDENQ0	0				0000				identical				identical		source	
BLSDENQP	0				0000				identical				identical		source	
BLSDFDSD	0				0000				identical				identical		source	
BLSDFPDR	0				0000				identical				identical		source	
BLSDIFP0	0				0000				identical				text		source	
BLSDMSG0	0				0000				identical				identical		source	
BLSDMSGS	0				0000				identical				mixed		source	
BLSDPC00	0				0000				identical				identical		source	
BLSDSTAE	0				0000				identical				text		source	
BLSDSV00	0				0000				identical				identical		source	
BLSDTIME	0				0000				identical				identical		source	
BLSDTM00	0				0000				identical				identical		source	
BLSDVECT	0				0000				identical				identical		source	
BLSDWAIT	0				0000				identical				identical		source	
BLSEADP1	0				0000				identical				text		source	
BLSEADPR	0				0000				identical				text		source	
BLSEAUTH	0				0000				identical				identical		source	
BLSEDEL0	0				0000				identical				identical		source	
BLSEDEL1	0				0000				identical				identical		source	
BLSEDELC	0				0000				identical				identical		source	
BLSELP00	0				0000				identical				identical		source	
BLSELPCC	0				0000				identical				identical		source	
BLSELPCL	0				0000				identical				identical		source	
BLSELPCT	0				0000				identical				identical		source	
BLSELPDR	0				0000				identical				holes		source	
BLSELPDS	0				0000				identical				identical		source	
BLSELPFM	0				0000				identical				identical		source	
BLSELPFR	0				0000				identical				identical		source	
BLSELPOP	0				0000				identical				identical		source	
BLSEMDP1	0				0000				identical				identical		source	
BLSEMDPR	0				0000				identical				identical		source	
BLSFAD00	0				0000				identical				identical		source	
BLSFAV00	0				0000				identical				identical		source	
BLSFBP00	0				0000				identical				identical		source	
BLSFCLOS	0				0000				identical				identical		source	
BLSFCN00	0				0000				identical				identical		source	
BLSFCONF	0				0000				identical				identical		source	
BLSFDALL	0				0000				identical				identical		source	
BLSFDD00	0				0000				identical				identical		source	
BLSFDDDP	0				0000				identical				identical		source	
BLSFDEL	0				0000				identical				identical		source	
BLSFDERS	0				0000				identical				identical		source	
BLSFDF00	0				0000				identical				identical		source	
BLSFDS00	0				0000				identical				identical		source	
BLSFERAS	0				0000				identical				identical		source	
BLSFFL00	0				0000				identical				identical		source	
BLSFFP00	0				0000				identical				identical		source	
BLSFGD00	0				0000				identical				identical		source	
BLSFGG00	0				0000				identical				identical		source	
BLSFGP00	0				0000				identical				identical		source	
BLSFLALL	0				0000				identical				identical		source	
BLSFLD00	0				0000				identical				length		source	
BLSFLONE	0				0000				identical				identical		source	
BLSFLP00	0				0000				identical				identical		source	
BLSFMD00	0				0000				identical				identical		source	
BLSFND00	0				0000				identical				identical		source	
BLSFND01	0				0000				identical				identical		source	
BLSFOD00	0				0000				identical				identical		source	
BLSFOPEN	0				0000				identical				identical		source	
BLSFPARS	0				0000				identical				identical		source	
BLSFPERA	0				0000				identical				identical		source	
BLSFPERS	0				0000				identical				identical		source	
BLSFPS00	0				0000				identical				identical		source	
BLSFSCRT	0				0000				identical				text		source	
BLSFSD00	0				0000				identical				identical		source	
BLSFSL00	0				0000				identical				identical		source	
BLSFTL00	0				0000				identical				identical		source	
BLSFUD00	0				0000				identical				identical		source	
BLSFUP00	0				0000				identical				identical		source	
BLSFVRFY	0				0000				identical				identical		source	
BLSRACC	0				0000				identical				identical		source	
BLSRACCL	0				0000				identical				identical		source	
BLSRACCQ	0				0000				identical				identical		source	
BLSRADD1	0				0000				identical				text		source	
BLSRADD2	0				0000				identical				identical		source	
BLSRADD3	0				0000				identical				identical		source	
BLSRADD4	0				0000				identical				holes		source	
BLSRADDP	0				0000				identical				identical		source	
BLSRADDR	0				0000				identical				identical		source	
BLSRADDS	0				0000				identical				identical		source	
BLSRADDT	0				0000				identical				identical		source	
BLSRADDU	0				0000				identical				identical		source	
BLSRASCX	0				0000				identical				identical		source	
BLSRASM7	0				0000				identical				identical		source	
BLSRCOCL	0				0000				identical				identical		source	
BLSRCOHD	0				0000				identical				identical		source	
BLSRCOIN	0				0000				identical				identical		source	
BLSRCOMK	0				0000				identical				text		source	
BLSRCOMP	0				0000				identical				length		source	
BLSRCOPY	0				0000				identical				identical		source	
BLSRCOTA	0				0000				identical				identical		source	
BLSRDUAL	0				0000				identical				text		source	
BLSRDUCC	0				0000				identical				identical		source	
BLSRDUCK	0				0000				identical				identical		source	
BLSRDUCL	0				0000				identical				identical		source	
BLSRDUDE	0				0000				identical				text		source	
BLSRDUDR	0				0000				identical				identical		source	
BLSRDUIC	0				0000				identical				text		source	
BLSRDUIH	0				0000				identical				mixed		source	
BLSRDUIN	0				0000				identical				length		source	
BLSRDUIS	0				0000				identical				text		source	
BLSRDULS	0				0000				identical				identical		source	
BLSRDUOP	0				0000				identical				text		source	
BLSRDUSC	0				0000				identical				length		source	
BLSRENQK	0				0000				identical				identical		source	
BLSREQU	0				0000				identical				text		source	
BLSRESAR	0				0000				identical				holes		source	
BLSRESCK	0				0000				identical				text		source	
BLSRESDR	0				0000				identical				identical		source	
BLSRESGC	0				0000		0		identical				identical		source	
BLSRESGE	0				0000				identical				holes		source	
BLSRESGQ	0				0000				identical				identical		source	
BLSRESGU	0				0000				identical				identical		source	
BLSRESPU	0				0000				identical				mixed		source	
BLSRESRU	0				0000				identical				identical		source	
BLSRESSA	0				0000				identical				identical		source	
BLSREVAL	0				0000				identical				identical		source	
BLSRFIND	0				0000				identical				text		source	
BLSRFMOD	0				0000				identical				identical		source	
BLSRFUCB	0				0000				identical				identical		source	
BLSRIOSK	0				0000				identical				identical		source	
BLSRLIST	0				0000				identical				mixed		source	
BLSRLSYM	0				0000				identical				identical		source	
BLSRMSGA	0				0000				identical				text		source	
BLSRMSGB	0				0000				identical				identical		source	
BLSRMSGD	0				0000				identical				identical		source	
BLSRPADS	0				0000				identical				identical		source	
BLSRPHAR	0				0000				identical				identical		source	
BLSRPHGE	0				0000				identical				identical		source	
BLSRRAAR	0				0000				identical				identical		source	
BLSRRACR	0				0000				identical				text		source	
BLSRRACV	0				0000				identical				text		source	
BLSRRAGE	0				0000				identical				identical		source	
BLSRRDAR	0				0000				identical				identical		source	
BLSRRDGE	0				0000				identical				identical		source	
BLSRRDPU	0				0000				identical				identical		source	
BLSRRNCH	0				0000				identical				text		source	
BLSRSAAR	0				0000				identical				identical		source	
BLSRSADE	0				0000				identical				text		source	
BLSRSAG	0				0000				identical				identical		source	
BLSRSAGC	0				0000				identical				identical		source	
BLSRSAGE	0				0000				identical				identical		source	
BLSRSAGN	0				0000				identical				text		source	
BLSRSAGQ	0				0000				identical				identical		source	
BLSRSAGU	0				0000				identical				identical		source	
BLSRSALI	0				0000				identical				text		source	
BLSRSAPC	0				0000				identical				identical		source	
BLSRSAPU	0				0000				identical				identical		source	
BLSRSCAN	0				0000				identical				text		source	
BLSRSETD	0				0000				identical				text		source	
BLSRST00	0				0000				identical				identical		source	
BLSRSUMM	0				0000				identical				text		source	
BLSRSURB	0				0000				identical				identical		source	
BLSRSUTC	0				0000				identical				length		source	
BLSRSYRB	0				0000				identical				identical		source	
BLSRTCBX	0				0000				identical				text		source	
BLSRVECT	0				0000				identical				identical		source	
BLSRVPAD	0				0000				identical				identical		source	
BLSRVPAS	0				0000				identical				text		source	
BLSRVPCP	0				0000				identical				mixed		source	
BLSRVPTC	0				0000				identical				identical		source	
BLSRVPVS	0				0000				identical				identical		source	
BLSRVRBX	0				0000				identical				text		source	
BLSRVSLD	0				0000				identical				length		source	
BLSSASCB	0				0000				identical				text		source	
BLSSASMV	0				0000				identical				text		source	
BLSSASVT	0				0000				identical				mixed		source	
BLSSASXB	0				0000				identical				text		source	
BLSSCDE	0				0000				identical				text		source	
BLSSCOMM	0				0000				identical				text		source	
BLSSCSD	0				0000				identical				text		source	
BLSSCVT	0				0000				identical				mixed		source	
BLSSCVT2	0				0000				identical				identical		source	
BLSSIOC	0				0000				identical				holes		source	
BLSSIOX	0				0000				identical				text		source	
BLSSLCCA	0				0000				identical				mixed		source	
BLSSLCCV	0				0000				identical				holes		source	
BLSSLLPA	0				0000				identical				text		source	
BLSSLPDE	0				0000				identical				text		source	
BLSSPCCA	0				0000				identical				text		source	
BLSSPCCV	0				0000				identical				holes		source	
BLSSPFT	0				0000				identical				mixed		source	
BLSSPGTE	0				0000				identical				text		source	
BLSSPRIV	0				0000				identical				holes		source	
BLSSPSA	0				0000				identical				identical		source	
BLSSPVT	0				0000				identical				mixed		source	
