module	as370_rc	as370_flagged	as370_severity	as370_messages	ifox_rc	ifox_flagged	ifox_severity	ifox_messages	tool	first_diff	len_ifox	len_as370	dlib	signal	owner	excluded
IEFVINA	0				0000				bytes	0x00355	1588	1588	length	silent divergence	cc370	
IRBMFMFC	0				0000				bytes	0x00609	1588	1588	text	silent divergence	cc370	
IFDOLTAJ	0				0000				bytes	0x00049	1584	1584	mixed	silent divergence	cc370	
IKJEBEEN	0				0000				bytes	0x0006f	1572	1572	no-pair	silent divergence	cc370	
IEHMVESP	0				0000				bytes	0x0048a	1571	1563	length	silent divergence	cc370	
IER8CM	0				0000				cards	0x00011	1560	1544	no-pair	silent divergence	cc370	
IKJEBEIS	0				0000				bytes	0x002ce	1560	1560	no-pair	silent divergence	cc370	
IFDOLT35	0				0000				bytes	0x00049	1558	1558	mixed	silent divergence	cc370	
IGG09302	0				0000				bytes	0x00101	1552	1560	length	silent divergence	cc370	
IEESZ03D	0				0000				bytes	0x00005	1548	1536	no-pair	silent divergence	cc370	
IEESL03D	0				0000				bytes	0x00005	1542	1530	no-pair	silent divergence	cc370	
IEFSD089	0				0000				bytes	0x005f0	1541	1533	length	silent divergence	cc370	
IDCCDRC	0				0000				cards	0x00310	1530	1052	length	silent divergence	cc370	
IEESG03D	0				0000				bytes	0x00005	1530	1526	no-pair	silent divergence	cc370	
IGC00030	0				0000				bytes	0x003b1	1528	1528	length	silent divergence	cc370	
IFCST006	0				0000				cards	0x00007	1508	1452	length	silent divergence	cc370	
IFDOLT73	0				0000				bytes	0x00033	1508	1508	mixed	silent divergence	cc370	
IEESA03D	0				0000				bytes	0x0024d	1500	1492	no-pair	silent divergence	cc370	
IKJEFXSR	0				0000				bytes	0x00294	1496	1496	length	silent divergence	cc370	
IKT0940F	0				0000				bytes	0x000be	1480	1480	length	silent divergence	cc370	
IEAVESPR	0				0000				bytes	0x000a0	1475	1475	text	silent divergence	cc370	
IDCCDRS	0				0000				cards	0x002f1	1467	1311	length	silent divergence	cc370	
IFCEMER3	0				0000				cards	0x001cb	1445	1239	length	silent divergence	cc370	
IFCSI155	0				0000				bytes	0x00007	1444	1228	length	silent divergence	cc370	
IFG0200N	0				0000				bytes	0x00396	1432	1432	length	silent divergence	cc370	
IRBMFLPV	0				0000				bytes	0x0019b	1416	1444	length	silent divergence	cc370	
IFCETRN4	0				0000				cards	0x0002e	1409	1233	length	silent divergence	cc370	
IEE3103D	0				0000				bytes	0x0006f	1407	1395	length	silent divergence	cc370	
IDCTSSA6	0				0000				cards	0x00005	1405	1297	length	silent divergence	cc370	
IDA019S6	0				0000				bytes	0x0006d	1404	1404	length	silent divergence	cc370	
IKJEFD31	0				0000				cards	0x000d5	1385	1533	length	silent divergence	cc370	
IKJEFF50	0				0000				cards	0x00468	1385	1286	no-pair	silent divergence	cc370	
IFDOLT38	0				0000				bytes	0x0002f	1382	1382	mixed	silent divergence	cc370	
AMDSASVI	0				0000				bytes	0x0002a	1364	1364	mixed	silent divergence	cc370	
IFDOLT67	0				0000				bytes	0x00050	1358	1358	length	silent divergence	cc370	
AHLMCER	0				0004	2	4	IFO026 CHARACTERS APPEAR BETWEEN THE BEGIN AND CONTINUE COLUMNS ON CONTINUATION CARD	cards	0x00007	1348	1268	length	silent divergence	cc370	
IDCCDBI	0				0000				cards	0x00208	1343	1139	length	silent divergence	cc370	
IKJEFF16	0				0000				bytes	0x004d7	1338	1338	no-pair	silent divergence	cc370	
IEE4403D	0				0000				cards	0x00047	1332	1320	length	silent divergence	cc370	
IDCCDLR	0				0000				cards	0x00208	1329	837	length	silent divergence	cc370	
IFCEC155	0				0000				cards	0x00074	1322	1068	length	silent divergence	cc370	
IGG0193Q	0				0000				bytes	0x00147	1312	1304	length	silent divergence	cc370	
IFCEB155	0				0000				cards	0x00074	1307	1069	length	silent divergence	cc370	
IFFPEAGR	0				0000				bytes	0x00029	1302	1302	text	silent divergence	cc370	
IKTVTPUT	0				0000				cards	0x0003d	1296	1312	length	silent divergence	cc370	
IRBMFTMA	0				0000				cards	0x0001f	1290	1314	length	silent divergence	cc370	
IEFNB903	0				0000				bytes	0x0005b	1276	1276	length	silent divergence	cc370	
IFCSUKNO	0				0000				cards	0x00007	1254	1078	length	silent divergence	cc370	
IFDOLT24	0				0000				bytes	0x0004b	1244	1244	length	silent divergence	cc370	
IKJEBEAE	0				0000				bytes	0x00225	1232	1232	no-pair	silent divergence	cc370	
IFCEDDR0	0				0000				cards	0x00023	1229	1133	length	silent divergence	cc370	
IEE4203D	0				0000				bytes	0x00055	1226	1214	length	silent divergence	cc370	
IKJEFF49	0				0000				cards	0x00390	1220	1109	length	silent divergence	cc370	
IDACAT12	0				0000				bytes	0x00294	1218	1218	length	silent divergence	cc370	
IKTMSGS	0				0000				cards	0x00027	1207	1875	length	silent divergence	cc370	
IEE5103D	0				0000				cards	0x00023	1202	1242	length	silent divergence	cc370	
IKTCAS40	0				0000				cards	0x0001f	1202	1194	length	silent divergence	cc370	
IGC0506C	0				0000				bytes	0x00035	1201	1201	length	silent divergence	cc370	
IEAVXDOM	0				0000				bytes	0x00020	1196	1196	length	silent divergence	cc370	
IEFSD166	0				0000				bytes	0x0001f	1194	1210	length	silent divergence	cc370	
IGG0201A	0				0000				bytes	0x000f5	1192	1192	length	silent divergence	cc370	
IEAVEMDL	0				0000				cards	0x0001f	1186	1203	length	silent divergence	cc370	
IFG0195N	0				0000				bytes	0x001d3	1184	1184	text	silent divergence	cc370	
IGG09301	0				0000				bytes	0x00025	1180	1196	length	silent divergence	cc370	
IEAXPDXR	0				0000				cards	0x001ed	1160	1160	holes	silent divergence	cc370	
ISTSC029	0				0000				bytes	0x00438	1160	1160	length	silent divergence	cc370	
IFDOLT07	0				0000				cards	0x0003b	1158	1158	mixed	silent divergence	cc370	
BLSRVRBX	0				0000				cards	0x00075	1152	1152	length	silent divergence	cc370	
IDCCDCC	0				0000				cards	0x00210	1145	1016	length	silent divergence	cc370	
IRBMFIWK	0				0000				cards	0x0001f	1132	1156	length	silent divergence	cc370	
IHJACP01	0				0000				bytes	0x0022b	1126	1126	length	silent divergence	cc370	
IEEMB810	0				0000				cards	0x0001d	1125	1133	length	silent divergence	cc370	
IEHDASDR	0				0000				bytes	0x0022f	1124	1124	text	silent divergence	cc370	
IKJEBEUN	0				0000				bytes	0x000d9	1120	1120	length	silent divergence	cc370	
IGFC60	0				0000				bytes	0x000de	1118	1118	length	silent divergence	cc370	
IEESH03D	0				0000				cards	0x00005	1116	1104	no-pair	silent divergence	cc370	
IDCTSCN0	0				0000				bytes	0x00005	1109	1095	length	silent divergence	cc370	
IEBCQSAM	0				0000				cards	0x00023	1108	1236	length	silent divergence	cc370	
BLSFPARS	0				0000				cards	0x000cc	1104	1104	length	silent divergence	cc370	
IFDOLT06	0				0000				bytes	0x00031	1102	1102	text	silent divergence	cc370	
IFFPBAPR	0				0000				bytes	0x00029	1102	1102	text	silent divergence	cc370	
IECVCRHH	0				0000				bytes	0x002d4	1100	1100	length	silent divergence	cc370	
IHJQRS24	0				0000				bytes	0x00029	1092	1092	text	silent divergence	cc370	
IEE1603D	0				0000				bytes	0x00140	1088	1088	length	silent divergence	cc370	
IFG0199D	0				0000				bytes	0x00207	1088	1088	length	silent divergence	cc370	
IEE0803D	0				0000				cards	0x00049	1085	1125	length	silent divergence	cc370	
IERRCJ	0				0000				bytes	0x00010	1082	1082	no-pair	silent divergence	cc370	
IFCET006	0				0000				cards	0x0015d	1081	989	length	silent divergence	cc370	
IECVBRSV	0				0000				cards	0x00072	1071	1205	length	silent divergence	cc370	
IGG03002	0				0000				bytes	0x000bb	1040	1040	length	silent divergence	cc370	
IGG0196Q	0				0000				bytes	0x00290	1038	1038	text	silent divergence	cc370	
IGC0002A	0				0000				bytes	0x00285	1032	1032	length	silent divergence	cc370	
AHLREADR	0				0000				cards	0x00006	1028	1148	length	silent divergence	cc370	
IFOX0H	0				0000				bytes	0x000ab	1027	1027	mixed	silent divergence	cc370	
ISTOCCOA	0				0000				bytes	0x0010a	1024	1024	mixed	silent divergence	cc370	
IEECVFTB	0				0000				bytes	0x0028b	1022	1022	length	silent divergence	cc370	
IGG0193M	0				0000				bytes	0x001a9	1020	1016	text	silent divergence	cc370	
AMDSAAUD	0				0000				bytes	0x00072	1012	1012	length	silent divergence	cc370	
IEE0703D	0				0000				cards	0x00039	998	1038	length	silent divergence	cc370	
IHJQRS20	0				0000				bytes	0x0002d	990	990	text	silent divergence	cc370	
IDCTSCO0	0				0000				cards	0x00009	987	915	length	silent divergence	cc370	
IEE0303D	0				0000				bytes	0x00081	986	1026	length	silent divergence	cc370	
IKJEBEDC	0				0000				bytes	0x00028	984	984	no-pair	silent divergence	cc370	
IEESQ03D	0				0000				bytes	0x00005	978	970	no-pair	silent divergence	cc370	
IEE3703D	0				0000				cards	0x00063	977	1033	length	silent divergence	cc370	
IGG0197B	0				0000				cards	0x000a0	976	1096	length	silent divergence	cc370	
IKTXMTPT	0				0000				cards	0x0001d	964	972	length	silent divergence	cc370	
IFCEMER0	0				0000				cards	0x0019e	962	782	length	silent divergence	cc370	
AMDSAPGI	0				0000				bytes	0x0020a	956	956	mixed	silent divergence	cc370	
AMDSAWAT	0				0000				bytes	0x000b2	952	952	mixed	silent divergence	cc370	
IDCTSSA7	0				0000				bytes	0x00005	949	899	length	silent divergence	cc370	
IFDOLT53	0				0000				bytes	0x00035	944	944	length	silent divergence	cc370	
IEEVWKUP	0				0000				bytes	0x0006c	936	936	length	silent divergence	cc370	
IFDOLT56	0				0000				bytes	0x00037	936	936	mixed	silent divergence	cc370	
IFDOLT26	0				0000				bytes	0x00037	926	926	mixed	silent divergence	cc370	
IDCTSCV0	0				0000				cards	0x00005	919	859	length	silent divergence	cc370	
IEAVEMIN	0				0000				cards	0x0001f	914	931	length	silent divergence	cc370	
IEE4803D	0				0000				bytes	0x00059	914	902	length	silent divergence	cc370	
IFCST00B	0				0000				cards	0x00007	913	839	length	silent divergence	cc370	
IFDOLT16	0				0000				bytes	0x0005b	906	906	mixed	silent divergence	cc370	
IFDOLT21	0				0000				bytes	0x00033	906	906	mixed	silent divergence	cc370	
IFCSXXXG	0				0000				cards	0x00007	905	853	length	silent divergence	cc370	
IEEMB825	0				0000				bytes	0x0001d	900	892	length	silent divergence	cc370	
IKJEFP40	0				0000				cards	0x00269	890	890	length	silent divergence	cc370	
IKJEFLK	0				0000				bytes	0x00021	888	904	length	silent divergence	cc370	
IKTCAS52	0				0000				cards	0x0001e	876	996	length	silent divergence	cc370	
BLSUNOTE	0				0000				cards	0x0011c	864	864	length	silent divergence	cc370	
IEFIB620	0				0000				bytes	0x00325	863	863	length	silent divergence	cc370	
IEE7303D	0				0000				bytes	0x0009e	858	846	length	silent divergence	cc370	
IEE3303D	0				0000				bytes	0x00070	856	844	length	silent divergence	cc370	
IGG0193K	0				0000				bytes	0x00136	856	856	length	silent divergence	cc370	
IFDOLT52	0				0000				bytes	0x0002f	850	850	length	silent divergence	cc370	
IEE5403D	0				0000				bytes	0x00244	836	836	length	silent divergence	cc370	
IFOX0F	0				0000				bytes	0x00083	832	832	length	silent divergence	cc370	
IGG019VE	0				0000				bytes	0x0000d	824	816	length	silent divergence	cc370	
IEAVAR03	0				0000				cards	0x0001d	816	856	length	silent divergence	cc370	
IEFXB604	0				0000				bytes	0x00288	816	816	mixed	silent divergence	cc370	
ISTINCDT	0				0000				cards	0x00007	816	816	text	silent divergence	cc370	
IEHMVSRK	0				0000				bytes	0x00288	786	746	holes	silent divergence	cc370	
IFCS0155	0				0000				bytes	0x0007e	785	759	length	silent divergence	cc370	
IEFSD102	0				0000				bytes	0x0004d	774	766	length	silent divergence	cc370	
IRBMFECH	0				0000				bytes	0x000f8	772	772	no-pair	silent divergence	cc370	
IDCTSSD0	0				0000				cards	0x00005	769	713	length	silent divergence	cc370	
IFCET00B	0				0000				cards	0x000db	768	704	length	silent divergence	cc370	
IGG019VG	0				0000				bytes	0x0000d	752	744	length	silent divergence	cc370	
ISTAPC58	0				0000				cards	0x00018	752	752	mixed	silent divergence	cc370	
IEDBITN	0				0000				cards	0x00120	747	588	length	silent divergence	cc370	
IFCET005	0				0000				cards	0x001aa	740	704	length	silent divergence	cc370	
IFCETRN2	0				0000				cards	0x0001a	729	665	length	silent divergence	cc370	
BLSRFUCB	0				0000				cards	0x00071	720	720	length	silent divergence	cc370	
IEESC03D	0				0000				bytes	0x0007f	714	717	no-pair	silent divergence	cc370	
IFDOLT28	0				0000				bytes	0x00052	702	702	mixed	silent divergence	cc370	
BLSRASCX	0				0000				cards	0x0006f	672	672	length	silent divergence	cc370	
IDCTSIO5	0				0000				cards	0x00005	667	597	length	silent divergence	cc370	
IFDOLT37	0				0000				bytes	0x00106	666	666	mixed	silent divergence	cc370	
IDCTSAV0	0				0000				bytes	0x00007	660	630	length	silent divergence	cc370	
IGFPTSIG	0				0000				bytes	0x000a6	640	640	text	silent divergence	cc370	
IEFNB9CR	0				0000				cards	0x00020	636	892	length	silent divergence	cc370	
IEFNB9IR	0				0000				cards	0x00020	636	892	length	silent divergence	cc370	
IGG019BO	0				0000				cards	0x00271	632	753	length	silent divergence	cc370	
ISTAPC57	0				0000				bytes	0x00238	628	628	length	silent divergence	cc370	
IDCTSSR0	0				0000				cards	0x00005	626	602	length	silent divergence	cc370	
IFDOLT13	0				0000				bytes	0x000d5	622	622	mixed	silent divergence	cc370	
IFDOLT05	0				0000				bytes	0x0003d	582	582	mixed	silent divergence	cc370	
IEFIB621	0				0000				bytes	0x0001e	570	612	length	silent divergence	cc370	
IFDOLT04	0				0000				bytes	0x00033	546	546	mixed	silent divergence	cc370	
IFOX0G	0				0000				bytes	0x0000b	536	536	text	silent divergence	cc370	
IGFPTCON	0				0000				bytes	0x00144	536	536	text	silent divergence	cc370	
IDCCDCK	0				0000				cards	0x000b0	533	272	length	silent divergence	cc370	
IDCTSRR0	0				0000				cards	0x00005	522	486	length	silent divergence	cc370	
IEE7803D	0				0000				bytes	0x00037	516	508	length	silent divergence	cc370	
IFDOLT74	0				0000				bytes	0x0002f	490	490	mixed	silent divergence	cc370	
AMDSATAP	0				0000				bytes	0x00106	466	466	length	silent divergence	cc370	
IGFPEXIT	0				0000				bytes	0x00040	458	458	text	silent divergence	cc370	
IFCS0135	0				0000				bytes	0x0002b	448	424	length	silent divergence	cc370	
IDCTSTR0	0				0000				bytes	0x0000b	437	431	length	silent divergence	cc370	
IDCTSEC0	0				0000				cards	0x00005	429	383	length	silent divergence	cc370	
IGG019V2	0				0000				bytes	0x00031	416	408	length	silent divergence	cc370	
IKJEGSCD	0				0000				cards	0x00060	389	97	no-pair	silent divergence	cc370	
IFDOLT50	0				0000				bytes	0x00035	378	378	mixed	silent divergence	cc370	
IFDOLT17	0				0000				bytes	0x000b5	360	360	mixed	silent divergence	cc370	
IGG0203K	0				0000				bytes	0x00048	336	336	length	silent divergence	cc370	
IDCTSRV0	0				0000				bytes	0x00005	310	282	length	silent divergence	cc370	
IDCTSSV0	0				0000				cards	0x00005	304	252	length	silent divergence	cc370	
ISTAPC53	0				0000				bytes	0x00018	300	300	text	silent divergence	cc370	
IGG019M3	0				0000				cards	0x00123	296	419	length	silent divergence	cc370	
AHLMCIH	0				0000				bytes	0x0002e	288	288	text	silent divergence	cc370	
IGG019M0	0				0000				cards	0x0010b	272	395	length	silent divergence	cc370	
IGG019MV	0				0000				cards	0x0010d	272	397	length	silent divergence	cc370	
IGFPMFRS	0				0000				bytes	0x000d8	260	260	text	silent divergence	cc370	
IGFPMRTM	0				0000				bytes	0x0008a	256	256	text	silent divergence	cc370	
IGG019RA	0				0000				bytes	0x00033	250	250	text	silent divergence	cc370	
IFDOLT43	0				0000				bytes	0x0002d	242	242	text	silent divergence	cc370	
BLSDSTAE	0				0000				bytes	0x00026	240	240	text	silent divergence	cc370	
IGG019MD	0				0000				cards	0x000ed	240	365	length	silent divergence	cc370	
IGG019MJ	0				0000				cards	0x000df	224	351	length	silent divergence	cc370	
IGG019MK	0				0000				cards	0x000df	224	351	length	silent divergence	cc370	
IGG019PP	0				0000				cards	0x000dd	224	349	length	silent divergence	cc370	
IKJEBEBO	0				0000				bytes	0x00026	224	224	no-pair	silent divergence	cc370	
IGG019MY	0				0000				cards	0x000d7	216	343	length	silent divergence	cc370	
IRBMFTCH	0				0000				bytes	0x00084	216	216	no-pair	silent divergence	cc370	
IDCTSRL0	0				0000				bytes	0x00005	210	176	length	silent divergence	cc370	
IGG019ME	0				0000				cards	0x000cb	208	331	length	silent divergence	cc370	
IEFICPUA	0				0000				bytes	0x000a5	201	201	mixed	silent divergence	cc370	
IGG019MW	0				0000				cards	0x000b9	192	313	length	silent divergence	cc370	
IDCTSMG0	0				0000				bytes	0x00065	179	171	length	silent divergence	cc370	
IGG019MP	0				0000				cards	0x000a9	176	297	length	silent divergence	cc370	
IGG019MU	0				0000				cards	0x000ab	176	299	length	silent divergence	cc370	
IGG019PB	0				0000				cards	0x0009d	160	285	length	silent divergence	cc370	
IGG019MZ	0				0000				cards	0x00097	152	279	length	silent divergence	cc370	
IGG019MN	0				0000				cards	0x00089	144	265	length	silent divergence	cc370	
IGG019PF	0				0000				cards	0x00089	144	265	length	silent divergence	cc370	
IDCTSMC0	0				0000				bytes	0x0003f	134	118	length	silent divergence	cc370	
IGG019PE	0				0000				cards	0x0006d	112	237	length	silent divergence	cc370	
IGG019P7	0				0000				bytes	0x00037	102	102	text	silent divergence	cc370	
IDCTSEV0	0				0000				bytes	0x00005	71	63	length	silent divergence	cc370	
AMDPRPJB	0				0000				bytes				holes	silent divergence	cc370	
AMDPRPMS	0				0000				bytes				holes	silent divergence	cc370	
HMASMDC2	0				0000				bytes				mixed	silent divergence	cc370	
IDCRI04	0				0000				cards	0x00000	0	14023	length	silent divergence	cc370	
IEAVELCR	0				0000				bytes				identical	silent divergence	cc370	
IEAVTFMT	0				0000				bytes				length	silent divergence	cc370	
IEAVTRER	0				0000				bytes				text	silent divergence	cc370	
IEBIOE	0				0000				bytes				length	silent divergence	cc370	
IECDAFMT	0				0000				bytes				length	silent divergence	cc370	
IECIOFMT	0				0000				bytes				length	silent divergence	cc370	
IEDAYOO	0				0000				bytes				length	silent divergence	cc370	
IEE1403D	0				0000				bytes				length	silent divergence	cc370	
IEE70110	0				0000				bytes				length	silent divergence	cc370	
IEFSD087	0				0000				bytes				length	silent divergence	cc370	
IEHDLABL	0				0000				bytes				length	silent divergence	cc370	
IEHMVSSF	0				0000				bytes				length	silent divergence	cc370	
IEHMVSSX	0				0000				bytes				length	silent divergence	cc370	
IERABW	0				0000				bytes				no-pair	silent divergence	cc370	
IERAOL	0				0000				bytes				no-pair	silent divergence	cc370	
IERAOM	0				0000				bytes				no-pair	silent divergence	cc370	
IFASMFDP	0				0000				bytes				length	silent divergence	cc370	
IFCERFMT	0				0000				bytes				length	silent divergence	cc370	
IFG0192A	0				0000				bytes				length	silent divergence	cc370	
IFG0195A	0				0000				bytes				length	silent divergence	cc370	
IFG0195C	0				0000				bytes				mixed	silent divergence	cc370	
IFG0195T	0				0000				bytes				text	silent divergence	cc370	
IFG0196J	0				0000				bytes				text	silent divergence	cc370	
IFG0196U	0				0000				bytes				length	silent divergence	cc370	
IFG0200Z	0				0000				bytes				length	silent divergence	cc370	
IFG0201R	0				0000				bytes				mixed	silent divergence	cc370	
IFG0202A	0				0000				bytes				length	silent divergence	cc370	
IFG0202C	0				0000				bytes				length	silent divergence	cc370	
IFG0202D	0				0000				bytes				mixed	silent divergence	cc370	
IFG0202J	0				0000				bytes				length	silent divergence	cc370	
IFG0232D	0				0000				bytes				text	silent divergence	cc370	
