dataset	tape	tapefile	member	records	verdict	corpus_path	manifest_status	manifest_origin	sha256_cols_1_72	sha256_cols_1_80
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSDASD	6547	identical-default	ibm/IFC/IFCSDASD.asm	unique	tape	1d40bffc3d2eaa8673fdce0551f7d19ef6da7c27be81bdd98ede171087f4b3c1	b097e636ffb78aaa85ebed5cc4f79dcac68a207b5d034d9f13c0b3cfa83794db
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSGUS1	2077	identical-default	ibm/IFC/IFCSGUS1.asm	conflict	tape	5942e136dc3228d04a4e347ed23415bb269ba443e5e32dff3abe5972f2c3ab08	3092646c5afd95a1235623fda1057e893491246702a09a27dea8d1a2a0642866
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSHARE	2969	identical-default	ibm/IFC/IFCSHARE.asm	unique	tape	caca138680b41b70a3c4d61562b2889bf70a88156ff39c34228c0cae7e2635ec	a6f11bfcc1cc610be846edda28cebf72e138d2ed331bf0a14bb46b2fa4d90d25
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSI115	232	identical-default	ibm/IFC/IFCSI115.asm	unique	tape	d156326631b385cb188c77a20d7e4f9a3155de8367427ddaa2da91b3eca8caa4	6c61e0e74836f3a2022db0810c04fefe5fd3174f974e04b3dc87ac412656b220
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSI145	1427	identical-default	ibm/IFC/IFCSI145.asm	conflict	tape	2992844dcd14e9cc597d8053ff04e1f268bee0d1dd4c47edf3a609fbe5367e4a	1aa87aa806965a60762f5f951c7876deb99c5b6cbb2b8a78a5c85f339cb2beae
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCST005	621	identical-default	ibm/IFC/IFCST005.asm	conflict	tape	d7b4dd1ac6d3da7c61672cddacff2264799dd69a18d70c3da812215c6f7d288e	28a1e92f1849691201c686127938d99e75034bff894d14fd7080b179fa92cbfe
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCST00B	969	identical-default	ibm/IFC/IFCST00B.asm	duplicate-same	tape	618fb30d3146e45c159978c503b46054ecef90e16132c66f5fc52073dab475e2	0399b9926e725bc436322d9e93b79a9bfd8a6e84d92242921a443acc824f178f
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSXXXA	1701	identical-default	ibm/IFC/IFCSXXXA.asm	conflict	tape	6b327ce9c23710db6da7525f85dc9e9b7d315374ab5571d7ac06a027d6920968	ed711e84a748ee06780932105dc9572706bf6a99dec6a4bafc7e6460f834ef17
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSXXXB	1951	identical-default	ibm/IFC/IFCSXXXB.asm	conflict	tape	016cb0983eb30183a39ea87a5e13cb78d49bb0457f145c6551dc559c09be3659	e35bfbaa5b16b45e50bc355525ebc030d384c7d8662ef3385390d78f25d4d89c
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSXXXD	1762	identical-default	ibm/IFC/IFCSXXXD.asm	conflict	tape	f11abcea3d90fefbf3fee2089df293a605fb0e8f309ac0ccfc7f267159ad93ac	c26a100d5fe4ac491b73a3b900684096d58212576e4fdd05ba05dcaa2a698a9b
MVSSRC.EREPSY.F02	erepsym	FILE0002	IFCSXXXH	2010	identical-default	ibm/IFC/IFCSXXXH.asm	conflict	tape	e0ac2f04f146b61223a23fcb5b92b45417f550a2493adffd3be3845340b3f174	9185e04583466e889620b58e22d10b287314254db75d96633a463eba0e816f85
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCS0115	218	identical-default	ibm/IFC/IFCS0115.asm	unique	tape	5cfe6c974819ed1be52da3095091e4ba5b50337043c91b48c6d8642c2badf6bb	a7a7887311f0ea24ae178e1ee3fa34ea50d860e304811e786f197118e2cb42b1
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCS0165	1945	identical-default	ibm/IFC/IFCS0165.asm	conflict	tape	1e635e87f1db71d0917d16aca8a55f75edbdbb936da4e4d15c28009b437475b4	bc0676813612721e28d80097802239b6a23ff500f4c4fe941717006c86d483a0
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCS1017	260	identical-default	ibm/IFC/IFCS1017.asm	unique	tape	e968449b35ac44426d727d33870777ade529ac5d180610f9ad269e00997806bc	6922be20deef91b1b859dbc671bcad3fe90db8cd5a3f8ba60da5957da6442450
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCS1018	255	identical-default	ibm/IFC/IFCS1018.asm	unique	tape	7cacd96e75ad8bee3150f374b0ef037ed5cf5d68455a67d663a3c3dfc93f60c5	417dcc08c15dcb216619629b35f1b7555f6d3f330bd852c9cb5043b6b032aba7
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCS33XX	41	identical-default	ibm/IFC/IFCS33XX.asm	unique	tape	77f27b31159ad20a013be15314411f7332aeb3b74344bcbc3b85b6d4887b59d2	f9481f4c03541013c922478377574e99a61e78597dece5daba96b46817bd3e04
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCS5424	411	identical-default	ibm/IFC/IFCS5424.asm	unique	tape	dab2d2b0df33099dfc187ff9933071ebe9a7c4f91c811c045a8d951481be1cb3	ae6b9de50cde3b8739f28bd2154e2fcbc6c60dcc336054881b7806b22d770475
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCSYSUM	3148	identical-default	ibm/IFC/IFCSYSUM.asm	conflict	tape	ebdee2a62327e6245a6fed2fa1e9fe64670c5d21840742272516f05e480a406d	c4688bdebfa5ce1d7d124be852bb27bebbf60d8d8c4235f08e36a794d842b38c
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCTHRSH	6721	identical-default	ibm/IFC/IFCTHRSH.asm	conflict	tape	9ac2e145e45503799629f524a7973ce32195e6be446c11b1f5e19dc5bbcb287f	07a6435870c3d6cfcde38bc40a69b42321d36f5af999c047eb1c832138543d4d
MVSSRC.EREPSY.F03	erepsym	FILE0003	IFCTREND	2644	identical-default	ibm/IFC/IFCTREND.asm	conflict	tape	bc20119524d39ca0901bec55c54c8b41c204e074714b7fc053bda42ecdcc710b	646b77eebbea4a0ff5de925cd098d9927cc6748fbb52e808ecab7bd9389d66e9
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGE0003C	5183	identical-default	ibm/IGE/IGE0003C.asm	unique	tape	2754d2dee0a8943297ceb33f3681ad4e16212d0d83697abdb2eaffa0ca7fd66e	e4183def92383eaf8216d66fceadfc49e328f03425ff5cfa97ddc7ae2d99f67b
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTA00	2318	identical-default	ibm/IGT/IGTA00.asm	unique	tape	37c753aa9446d61775d916fea0659c7c8412d59a7e17c43ddb9c42a16cfefbe7	8baa07ef0cc4a5c5c7abd4f3437697de70aaafb87fb17282b6c18979c2025264
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTA10	79	identical-default	ibm/IGT/IGTA10.asm	unique	tape	454949f46b4b7a3f1e4883d35fe34f6f57c3580139bb4161d643787771d0bd0a	6df9c20be8148c4a4e1fc0441228cb6505eae052f3b74359a7d64225a0f8076f
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTA20	1319	identical-default	ibm/IGT/IGTA20.asm	unique	tape	3ac49b9bef0c61df9f302c092c5d0520534cc839e17fe736e4c183f120f93326	113e6ca5ac5072472e513e96b9487333916a18f64634dbc8c1043f1b0165f2c6
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTA22	1911	identical-default	ibm/IGT/IGTA22.asm	unique	tape	2531645e7ecd781e271fc92b8de02e3e75adb50a01cefbf0ccb88e223fbc2bdd	b99b95654c34e92f995c6559f259a64fdd31763de6c313f21cb3f28cedeed6b7
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTA30	1082	identical-default	ibm/IGT/IGTA30.asm	unique	tape	e5c75ae749899bbd02d9392fb5119e37fc30864ae004000608ef1c6df6225823	cd59560a7a8c19b17bc67df93a32a9f5942b514e76b29fd7abdcd3c313319e09
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTA40	1572	identical-default	ibm/IGT/IGTA40.asm	unique	tape	867c722130eb1cd3ffaba0278ed62e6163c2fc6816402890be6d561194a39e5e	fa9adf552cb282d0e6dc5c3fc5fd74e2a8df1ea651191aa8169e8feb8b2e8afe
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTA60	1156	identical-default	ibm/IGT/IGTA60.asm	unique	tape	3a52430bfe796ad4b36ddd3cf905345406f3e16a20b5d2cedd0d50f9dcdc64db	ffd9ce7352db8cc7bda54a22ef36bd0ed261915f5b5a8cc3350c7c5f2a4bdd18
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD00	1283	identical-default	ibm/IGT/IGTD00.asm	unique	tape	5da5043b390b3afe09902e56f0af8a9dd6d800ad94ddb1b82645eeb568142bdc	3d8c39d122ef7d190baf012b9780b7a1c90698366169819417c81bee938f76d6
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD10	5457	identical-default	ibm/IGT/IGTD10.asm	unique	tape	74c8cc523b58490d9efa00930e8a63a202e1436e973616997394df888af06e4c	a93a7cea4869eda99cf861e0ee52743bb1bd7ca0dd92e8e419aea1a5b469a344
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD20	2925	identical-default	ibm/IGT/IGTD20.asm	unique	tape	d2edc1ba048e6b87c0571c96ae5842f0f3e0e05f55f2d91f353d1acac53753de	f76b676ecc8b05ba5badff887ccf9e8464ef024062cf74e01a31ade6e394e695
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD40	1696	identical-default	ibm/IGT/IGTD40.asm	unique	tape	c8fe8084106d9f9a6d7e9cdca1b29070ec596a6d6f05d9961d7de9715a7497c9	19a1bfc3dc9e3da22f7f9ace07f9f476ccad0f4fc7b07abdc3e27c3b71c98055
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD41	760	identical-default	ibm/IGT/IGTD41.asm	unique	tape	ddcc9a844ba585a1396a918b000cf4d25cbc695571ecd9749ca2a34bb7ebbb28	3b1610bae7899d998701fad6873db1f6e6c158b0b0d1652ebf770a523d275da3
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD42	760	identical-default	ibm/IGT/IGTD42.asm	unique	tape	9078d3a2f09f18d70bf19cea1e07977e6e692c5b9d1031703dcaff509e3a4bfd	6e877ef6aa68443f5f5aa47fc367caaf8b0f7f7a17a8e22694ae8b717366d62a
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD43	1724	identical-default	ibm/IGT/IGTD43.asm	unique	tape	7d4a850d38be084769f121c71281cb67d724740f1fbd4bf1800b70116a7bc9d5	e822743f8e2d1c43879d38b83475d75934908b3b1dc8843c58828eb7c3557dca
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD44	1523	identical-default	ibm/IGT/IGTD44.asm	unique	tape	1bf68886ef3479a2ffd974cf34d6c8b82be1fbcf6307fd2226a7ff3c0d2dc1b5	7987129220d17be9d566ec1e804511d281419883491216a80538123c08da78f7
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD45	1627	identical-default	ibm/IGT/IGTD45.asm	unique	tape	372d837c1932704ef87b2a53d761532e01cbeb6af67a451e43b30add8c19af63	12c6510eb833e13da4f6f213b479fd424b55980dbc3c9e73db98202e2145433f
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD46	1455	identical-default	ibm/IGT/IGTD46.asm	unique	tape	9147a38327c45015c410a9fac93467d305d713abe1d1fa2a931ac39e8e94bf33	1b131a1835ec207b07edc713f2479cc0420793ea33359837a54b40110a4d39d4
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD47	913	identical-default	ibm/IGT/IGTD47.asm	unique	tape	574296e93d56fd43db9afa93f4a105f5cb913533c1e16edff5abf66a8ce370e5	56df5403402e451a4e01e1f603d6abea2ce6cd80ecb9f1f6bb89774f464ed35d
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD48	1297	identical-default	ibm/IGT/IGTD48.asm	unique	tape	a211b292e8c7765126003fd558da9d6c4b38f67ca010b45529c8249a0a794945	f4bfe6e4b367d2d0d1ad156f9942e16152918aa52f4076b2b596ab2247352e20
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD49	938	identical-default	ibm/IGT/IGTD49.asm	unique	tape	acec86c88f0c239c4b40bbb78c1b611d983c3cbb4ee5976b6d9e1a6b858c87b8	cfc92c9f26971ef20d33c306cfb5eb3a7ecf90d47c586814bf130c8a66605ade
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD4E	2157	identical-default	ibm/IGT/IGTD4E.asm	unique	tape	361fc6516f30e69d8877bcf594413e1f9e6296f77e388240b488dd2f90634bfd	8eb7c7e90c66e7c8a97331fdfb446a8d13b73180b0a26a90469ac303b714390c
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD60	5211	identical-default	ibm/IGT/IGTD60.asm	unique	tape	53f881948fab66d7892fa13179a1d76f69e7e212788ada46be6eae9a86f7bcd8	c5af1c3f07254e535093117c0141e7b5a6d9b28bf470e365476d70cb27d3f540
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTD80	6565	identical-default	ibm/IGT/IGTD80.asm	unique	tape	812afc4ddabc9ba832ca70ee08054d224c2de4ce9f91aa769a69c8b9cc4575cd	eb53b0be9340e24b57dac04295de8882cf8bd989886acd60ba9ab7b927e8248d
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDAL	1501	identical-default	ibm/IGT/IGTDAL.asm	unique	tape	d20bd6f73adee3259d6a05bbb95800a4a08552161adeb2a5d189eca9d744a7ad	785c5c92e1f6bc8f945ae61c69b3f0304241b7b3146c99332a1b62fdf1c51951
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDAP	1545	identical-default	ibm/IGT/IGTDAP.asm	unique	tape	4f15e28e95ed396369429669c49e51bd9c58268af1acea6c1fb3c2f916f3876f	8f222e387f32ccb4e53eaf3957efd6fbf85bc7c5c176ad6f4d6198d79f762af4
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDBK	1818	identical-default	ibm/IGT/IGTDBK.asm	unique	tape	60b1414ef162a604ac9ee282bdac9860a1c590d8290fd7cdd0fc0832c45968aa	006a4421803906809d64100dccb302a8fb5d03cee1fe286b9c23c44cfc5d86b1
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDDA	1632	identical-default	ibm/IGT/IGTDDA.asm	unique	tape	246fc60f472f7f585001fc90c4b23b926db960c9a591d16a9e556ad0ab97892e	f4413c4e2a84b0503307a86a2e5650250786561746092b69dc7b02c34939494f
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDDQ	750	identical-default	ibm/IGT/IGTDDQ.asm	unique	tape	22d1f1225ac8736c0f1e3184c6b830c08ce96604006b33d0b9237f85979361af	15390dab4875d282700fb6c6ec23fb1446333f6a14fdaefd4a6e00bb776abf99
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDEQ	750	identical-default	ibm/IGT/IGTDEQ.asm	unique	tape	3afcab9e1822d962327838e628b260303086f18edb17d7eb2c2bb005ef1cfb31	8c891cfe8b43a7e1042a029fd90b73fb6d097a8f270c314e49dfe917705900e7
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDID	2673	identical-default	ibm/IGT/IGTDID.asm	unique	tape	195f811915b6eb0ac4693216241a3a940271d2579816c30f7af2260c7826d745	05560637072fbaaeb86a18c2c78314dc88983889d3f6ab87571e8a84c8a1c46c
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDIO	2641	identical-default	ibm/IGT/IGTDIO.asm	unique	tape	855e9ee815db0680313a94a0d3f2d979604ff24ca289529de37a2538ad567180	b5d8572deaf2e4ec33d3e1c71697015e5195b4014a5beeb5202a15d5cf909055
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDIP	1778	identical-default	ibm/IGT/IGTDIP.asm	unique	tape	004d8fb3b215c28e9813add83b0c21dfafee75207c58bf9a4598a0ad7429effd	ae316e46ffaa4a572ba5e3210f8cd40dcae23ba1b7566b71d816d2977262e7e3
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDMM	75	identical-default	ibm/IGT/IGTDMM.asm	unique	tape	b98c83c26a52d4c63461a105968a8f30b89c2f976945689e37f266133378c6cf	bf2e88eae298e4a91c498389578be8f11a7e3ee8811d69b45400a2101f797a35
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDRI	1376	identical-default	ibm/IGT/IGTDRI.asm	unique	tape	46d2943dac8e57df505907a361f4b61c14787138902eb370f08a1ec675dff8ac	f932f03f17ecac333111248125cba92743fc1eafd57092972c2e6c3ee9e2959f
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDUA	1372	identical-default	ibm/IGT/IGTDUA.asm	unique	tape	80e061484e6d4ae5979444f5390cde6b98696cc80892b8e7ca098dd2b056528e	177b75a883b2e9dbbf476fcf787ae807c4b30da834f38a699ef858c9cab534d0
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDUL	1965	identical-default	ibm/IGT/IGTDUL.asm	unique	tape	ffa8ae13b138c94ca272aea72dac71719030a1039a5196836dd88040560dbc92	f245a44b3345d327302888ea5f7a54b556946e1a0c768455e5f8e6210ad5d4fe
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDWI	1310	identical-default	ibm/IGT/IGTDWI.asm	unique	tape	3f1a5057fe4431dfe300095275ba3cf81c91da5c5eb94f798c16c02ea0545757	7ce58b0d00999a087c5f0cdc0d53042001337c867bd41e0338d389321375afec
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDWT	2180	identical-default	ibm/IGT/IGTDWT.asm	unique	tape	9e0f5cdabbb78d21da6ab739295a402365c748b33b5b0e17f64acbea59b46bb7	d5b39b9b8679b0898ce841b3c939e43e2dd44ee45cc253a854f9793a9ef95578
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDX1	841	identical-default	ibm/IGT/IGTDX1.asm	unique	tape	563e7f8b7ad41dc59012872d8d0680d5cd141d7ecc0549da72f1b2a31912e01f	59389f639354e2afbb2aedf3e121bb0e13bb60de21acbe34f39293be89617a38
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDX2	1822	identical-default	ibm/IGT/IGTDX2.asm	unique	tape	fd7646a01089cdc063d60aece1cc265e17e2496a733d13ecc0bf797730948040	005b0fde4afd568367d791377f8eefc1db9a40d53ea41d30e0e2d3ed18c1b958
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDX3	1753	identical-default	ibm/IGT/IGTDX3.asm	unique	tape	de0ade7e70e840566b1fb038e2c24ce2abe50e59b230aab04d16483c09af6693	d68a85780d8d65bafc5cbfa1b2463da058751d855a2f748539e468c3aa837abb
MVSSRC.ES1102.F01	ess1102sym	FILE0001	IGTDX4	784	identical-default	ibm/IGT/IGTDX4.asm	unique	tape	6791759b3b8c5a5a319956b3dbc79cb5c9dd71d2c50cf57fc69bc2a928ba74d6	570e13706be1eb5b7ee259105024f541e4204ffbf39792135d6aebd72dbc5ef0
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJAA	3986	identical-default	ibm/IGT/IGTJAA.asm	unique	tape	9608b069f2d445875ae8432510f59029b201ef85fa4cf8d1e7b6f9462897b0c1	e4a4b3b4f5fc350cebf23b8c09a351b5be2f9fbca6664a841cee99b6bd910c5a
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJAD	2049	identical-default	ibm/IGT/IGTJAD.asm	unique	tape	68a60de41311dcdc567379c30105a458ec217bdde30ad257bc6af9867579776c	dee8521c767259e11789062d7d5293ab6075643daed5a2e5a123ff2d9815db60
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJAG	1723	identical-default	ibm/IGT/IGTJAG.asm	unique	tape	cc3999c67f02f38165d2049e38fcb98e99768599b9d1f97f8d8953649e5d88c2	3e1aab8840430623140c8e29b47303e57de772fb17e7a2c61ac84a64b0d0e626
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJAJ	3427	identical-default	ibm/IGT/IGTJAJ.asm	unique	tape	4c33dc2f7cbe077ce264550cf6952a365b8d5a47013b90c61f32c635922102b8	5f63d115e44da801d239ce817b1e6fca9578f9212c82c8569c3a92fdb91f080b
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJAM	4121	identical-default	ibm/IGT/IGTJAM.asm	unique	tape	e8ac9566e88eea5125b3f7f03bf524f5839e36f9355e5f42555b2867408ca4b0	30a0cd53125a927bb32a62afbaa3e652467f34bb1d694ae705a176f7d6f83728
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJAP	3532	identical-default	ibm/IGT/IGTJAP.asm	unique	tape	ea81b05435274b94e6ac1dd3d6688203525ff707e2f5b023b75c051972d54d52	fd6ef9d921235124d2f21b29bbce3298a8ec4840956fa72510c61a1f161a9540
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJAY	2551	identical-default	ibm/IGT/IGTJAY.asm	unique	tape	8e8f60a1795c1f1d13f9566ea7b302fe4f89672818a3f3421ec1aa010b400582	c49d26d2aaeb7f3a68c2277032d6290c192bc872688530a2e867902f0f982243
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJBA	3977	identical-default	ibm/IGT/IGTJBA.asm	unique	tape	21f0bb8c837a1b9a56c14a63963417539083f59e92e651c4915ad04907eb3772	7fdee505ccafc8ec19d0ff3041dc55b340b4164974ee5558814caac7b915e1ab
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJBD	3033	identical-default	ibm/IGT/IGTJBD.asm	unique	tape	fb569e2e6f31086827ff227e6d1baf36570136303a06e1e60c82684b75f8a77c	bdda922088844bbe06f69b0c71bab4ce413c7dd50f4cd5aaa5a91d998d1f693d
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJBG	3522	identical-default	ibm/IGT/IGTJBG.asm	unique	tape	afdc4cc4b533228a661984aa7c3d271d8d4acc215978ae6e4f67c46889f3f3a2	4e979b236274903a76418eb17f745ba8008f17789c59f8b20e591d4aa0cf1f80
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJBJ	1872	identical-default	ibm/IGT/IGTJBJ.asm	unique	tape	3348c95b82a4b3dea8dfd09e398c86210bbe3b3e0b6aa653afcd82509880b412	8888fe23d5b24805f3f4cd7eec4be695f7653c168fcb07e23a716741f6f0d781
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJBM	3530	identical-default	ibm/IGT/IGTJBM.asm	unique	tape	c15626b8bf7e777ac8624dac23fac998f34124052c59a90fbfcbd96b50a0cf7d	a6c584c95bfe1ee8d0aec4c4bb3f44f822e99d5ab62c70937b779e4e11961458
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJDA	137	identical-default	ibm/IGT/IGTJDA.asm	unique	tape	ed99be75069e0bcfd731d0e37c764b09f734c0bfb279c25cf5c9d6d741d0b1f7	9d8afbaa078a2744e50f121cdf0114f87ef6334c9cecfe9625d6e39eb0cc5317
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJDD	874	identical-default	ibm/IGT/IGTJDD.asm	unique	tape	9d5cfef0e06259de3e638f013b30352a60d1f939eb10ec2912ac70381ba958ef	4b0689b2f4342babb5cad950fd52de3fd69397fe0e96bf7563f717885293c0e8
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJDG	986	identical-default	ibm/IGT/IGTJDG.asm	unique	tape	8713c403658ebf18d4a90ecd13f55022dd9defb0a23eb5f884e1c74a2598c02e	2f106edd424735bf051033a201f1773ac4bafc3d3ef1619bf1b53297adc14681
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJDJ	117	identical-default	ibm/IGT/IGTJDJ.asm	unique	tape	60fc65673e547d2cb03f8bc06096dc0829d91cb59d1c7217c741c223a3cab6e3	5afb8c48c343ae9cec1795d0a1076a30fa990c44d0f8c2db4eab7f7ea0c4b8ad
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJDM	4474	identical-default	ibm/IGT/IGTJDM.asm	unique	tape	430b4e8a2029f307968c80ec3c59acf014feb4144aac898232757ec4f9d40a3e	d0a102fc006b7e7f9cfe9c31840945364b64135b00b84a1a21bb8bb911b238eb
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJFA	935	identical-default	ibm/IGT/IGTJFA.asm	unique	tape	5994da16b70fcb8f0ec99b02774985eb5a2d0223b776eba9f174dcc48d89a80d	4a8902540eb3941b8e67ed18c10329cd5a911e8bec3e706bc259191b2efa5a0c
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJH0	5850	identical-default	ibm/IGT/IGTJH0.asm	unique	tape	dea65e21699d2b46a6c8c97606ca1ea0970074a74d4c9d57150c97813d083e1b	60613d3268552a4199b625ca8c859266f3cbe149cb94f80cc8874711a2e6b86b
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJH6	1544	identical-default	ibm/IGT/IGTJH6.asm	unique	tape	c7c38b86e1455d192142f65a83a436584da27984250298186719ad4cd75b51bb	3e2ebdf188faa49da867d4ef8f8408c28ce39e0aa249d93a13b7dca00d8cdb64
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJHC	3373	identical-default	ibm/IGT/IGTJHC.asm	unique	tape	c076b5e93e3d143e971ccd6d0ccc6cec970f66981ce5450394ec922f5aa9b1e2	06ba17a2fb59a4f6102f511bebc7f56662993a38fa7b9a2835cc7955525beab1
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJHE	1087	identical-default	ibm/IGT/IGTJHE.asm	unique	tape	a61b7575e31ee2b14ea499fd27846a10414e54366e8bef8d02e43204fd94ed5a	579551512763afc40ff2210c8ed743dc1a4cf20bb080fe3c83082e815bed8dbe
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJHF	1269	identical-default	ibm/IGT/IGTJHF.asm	unique	tape	1a29f5a967e48e1d6611740751c84991b4fd74bca0e90dc482a2523d85dc6ed4	1373248458b796c81a5f594f9f7739d10ccf1d48d16db992568b5480e2c9468e
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJHO	1112	identical-default	ibm/IGT/IGTJHO.asm	unique	tape	8c7a78b4bb72116542b91e0f96e08e3f16058b47d058bde3d25d3b7ea75d1416	73c0bcb612b5f92b04cc83bf5062a260d5bdc4a68b75609c4416ed90bb318eae
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJHR	1625	identical-default	ibm/IGT/IGTJHR.asm	unique	tape	973bc0e563cd92bd2fe2f7e1f82a8abfef1ffaa08b8e8b615f9eb3b25f210478	8023669a907966c89a92c5362263cef5e6813f657bc02c3e1572877a87b1d914
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJHT	1536	identical-default	ibm/IGT/IGTJHT.asm	unique	tape	029c9ec8e1233d535d113893bc5f01db421c878c841bd3b124aa26ee256657d7	25d49c412079e881e9369c5fb8b7781e88f255c1d0cd32d9d675434272791b8e
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJHW	2029	identical-default	ibm/IGT/IGTJHW.asm	unique	tape	bb9436d2bfce84fc5bd23f0d7ffbbe53acee79d10598be5c93721ce0d421ab34	16267efb26b47d77321723aea14966a48dba7136bf94d6ac7338712d877b48f6
MVSSRC.ES1102.F02	ess1102sym	FILE0002	IGTJI0	1657	identical-default	ibm/IGT/IGTJI0.asm	unique	tape	c65796c03a1a24287ead9873302d0cac9ebf13ee903632d57622ab7160e737ba	6b48f2a0a7bf6b94f98e6596be7cfed6dc3ef9ba06734b81208045425784a5c9
